t, flux
-0.7387387387387392, 1.000045602605863
-0.7027027027027026, 0.9999283387622149
-0.6666666666666661, 0.9958631921824104
-0.6306306306306304, 0.9953159609120521
-0.5765765765765769, 0.9953941368078175
-0.5405405405405403, 0.9956677524429967
-0.48648648648648596, 0.9999674267100976
-0.4504504504504503, 1.000084690553746
-0.41441441441441373, 0.9999674267100976
-0.36036036036036023, 0.9999674267100976
-0.32432432432432456, 0.9999674267100976
-0.288288288288288, 1.000084690553746
-0.25225225225225145, 1.0003192182410423
-0.2162162162162149, 1.0004755700325731
-0.1621621621621614, 1.0004755700325731
-0.10810810810810878, 1.0007100977198697
-0.07207207207207134, 1.0010228013029314
-0.03603603603603567, 1.0011400651465798
0, 1.001257328990228
0.036036036036036556, 1.0014136807817589
0.07207207207207222, 1.00157003257329
0.10810810810810789, 1.0018045602605863
0.16216216216216228, 1.0019218241042345
0.19819819819819884, 1.001843648208469
0.2342342342342345, 1.001843648208469
0.2882882882882889, 1.0016482084690552
0.32432432432432456, 1.0016091205211726
0.36036036036036023, 1.0016091205211726
0.4144144144144146, 1.000045602605863
0.4684684684684681, 1.000045602605863
0.5045045045045056, 0.9999674267100976
0.55855855855856, 1.0009837133550488
0.6126126126126135, 1.0009837133550488
0.6486486486486491, 1.0009055374592832
